10,0.001,0.002,0.1,0.1,0.7,0.8,3,0,0,0.1,0,923138.2259183674,5.82690033484622E7,3.5944121807467865E10,8,2,4,0,23,9,8,7
11,0.001,0.002,0.1,0.1,0.8,0.8,0,0,0,0,0,923197.0309183672,5.296137357815109E7,3.5951722832238174E10,11,4,1,1,20,7,8,5
0,0.003,0.008,0.15,0.15,0.5,0.5,29,-0.025,-0.025,0,0.2,922355.7809183671,1.582423477375353E8,3.581363310807878E10,22,26,32,28,48,53,96,123
1,0.002,0.007,0.125,0.125,0.5,0.7,33,-0.025,-0.025,0.2,0,922067.4309183671,1.5263034553531784E8,3.5807999460281E10,14,14,26,33,51,52,71,84
2,0.002,0.006,0.1,0.1,0.7,0.7,0,0,0,0,0,922374.6409183671,1.4208790932216847E8,3.583052308649415E10,20,13,13,13,34,44,48,68
3,0.002,0.005,0.1,0.1,0.7,0.7,0,0,0,0,0,922620.1759183672,1.1764658113376807E8,3.5864540279682556E10,16,11,10,20,23,17,39,35
4,0.002,0.005,0.1,0.1,0.7,0.7,3,0,0,0.1,0,922797.5109183672,1.0779679965650427E8,3.588130612615982E10,8,2,18,8,26,24,32,40
5,0.002,0.005,0.1,0.1,0.8,0.7,19,-0.025,0,0,0.1,922855.1209183672,1.040380513105529E8,3.588731166450577E10,13,10,0,7,20,19,32,29
6,0.001,0.005,0.1,0.1,0.8,0.8,18,-0.025,0,0,0,922864.1059183672,1.1225350700506851E8,3.587944662381125E10,9,1,6,3,28,15,18,17
7,0.001,0.004,0.1,0.1,0.8,0.8,1,0,0,0,0.1,922912.8009183672,9.407442591221195E7,3.589952480990411E10,10,6,9,6,30,21,16,14
8,0.001,0.004,0.1,0.1,0.8,0.8,1,0,0,0,0.1,923017.7709183672,8.381834555589944E7,3.5913874720260414E10,8,7,2,1,27,14,15,15
9,0.001,0.003,0.1,0.1,0.8,0.8,1,0,0,0,0.1,923066.6259183674,7.39733971353263E7,3.592562501368101E10,5,3,6,6,18,18,18,11
10,0.001,0.003,0.0875,0.1,0.8,0.8,3,0,0,0.1,0,923144.5759183674,6.742869455701864E7,-8000000000000000,8,3,4,4,23,11,12,5
11,0.001,0.003,0.1,0.1,0.8,0.8,0,0,0,0,0,923175.5009183673,6.564035374205282E7,3.593820418207427E10,2,6,4,7,19,7,8,10
0,0.003,0.008,0.15,0.15,0.5,0.5,29,-0.025,-0.025,0,0.2,922355.7809183671,1.5824234773753533E8,3.581363310807878E10,22,26,32,28,48,53,96,123
1,0.003,0.007,0.125,0.125,0.5,0.7,1,0,0,0,0.1,922067.0709183671,1.5043703994125056E8,3.581017872587506E10,10,25,19,39,52,47,72,82
2,0.002,0.006,0.125,0.125,0.5,0.8,33,-0.025,-0.025,0.2,0,922339.4259183672,1.4381478888554633E8,3.582742282193078E10,19,6,21,16,44,38,43,42
3,0.002,0.005,0.1,0.1,0.7,0.8,18,-0.025,0,0,0,922586.6559183672,1.2487081026960403E8,3.5856008770546715E10,19,11,15,16,35,31,36,33
4,0.002,0.004,0.1,0.1,0.7,0.8,18,-0.025,0,0,0,922795.0259183672,1.1242584687830043E8,3.587658016393802E10,11,11,5,5,28,25,18,16
5,0.002,0.004,0.1,0.1,0.7,0.8,18,-0.025,0,0,0,922925.0359183671,1.005468709520847E8,3.589352952986423E10,16,1,4,1,35,14,7,9
6,0.001,0.004,0.1,0.1,0.7,0.8,1,0,0,0,0.1,922982.6309183672,9.662662393334574E7,3.589969598188298E10,14,9,5,8,28,14,10,15
7,0.001,0.004,0.1,0.1,0.7,0.8,21,-0.025,0,0.1,0,922997.1459183673,8.59513913101408E7,3.591093729950618E10,9,2,3,4,27,10,16,7
8,0.001,0.003,0.1,0.1,0.8,0.8,1,0,0,0,0.1,923027.1909183672,7.996952978695431E7,3.5918090916029366E10,12,3,3,1,30,6,10,12
9,0.001,0.003,0.1,0.1,0.8,0.8,1,0,0,0,0.1,923077.9759183673,6.858438229939894E7,3.593145667851692E10,8,2,6,3,18,15,15,21
10,0.001,0.003,0.1,0.1,0.8,0.8,1,0,0,0,0.1,923149.5409183674,6.003185564989836E7,3.5942800240166435E10,6,1,9,4,17,11,11,5
11,0.001,0.002,0.1,0.1,0.8,0.8,0,0,0,0,0,923227.8659183673,5.094830240842213E7,3.59549384684079E10,4,6,3,2,18,6,5,6
0,0.003,0.008,0.15,0.15,0.5,0.5,29,-0.025,-0.025,0,0.2,922355.7809183671,1.5824234773753527E8,3.581363310807878E10,22,26,32,28,48,53,96,123
1,0.003,0.007,0.125,0.125,0.5,0.7,1,0,0,0,0.1,922073.580918367,1.541492836829588E8,3.5806720372133354E10,15,16,27,32,52,42,81,103
2,0.003,0.006,0.125,0.125,0.5,0.8,30,-0.025,-0.025,0.1,0,922350.7059183671,1.5436689278067285E8,3.581731063803565E10,19,15,11,11,43,34,48,35
3,0.002,0.005,0.1,0.1,0.6,0.8,3,0,0,0.1,0,922597.9809183673,1.2562768000218903E8,3.585569357581413E10,24,6,16,16,43,26,22,44
4,0.002,0.005,0.1,0.1,0.7,0.8,18,-0.025,0,0,0,922780.5209183671,1.2141695489357227E8,3.5867023360922745E10,15,9,8,4,31,13,20,26
5,0.002,0.005,0.1,0.1,0.7,0.8,18,-0.025,0,0,0,922842.8909183672,1.117010857378993E8,3.587917166007842E10,14,5,9,16,37,8,22,13
6,0.002,0.004,0.1,0.1,0.7,0.8,18,-0.025,0,0,0,922907.0159183673,1.0051991891745743E8,3.5892853701898865E10,13,8,5,7,27,16,11,11
7,0.001,0.004,0.1,0.1,0.7,0.8,21,-0.025,0,0.1,0,922948.4009183673,9.03667676157631E7,3.590462086820056E10,11,3,4,5,30,8,9,18
8,0.001,0.003,0.1,0.1,0.8,0.8,1,0,0,0,0.1,922997.3759183672,8.043161405062886E7,3.591646604676569E10,13,4,2,4,30,7,9,12
9,0.001,0.003,0.1,0.1,0.8,0.8,1,0,0,0,0.1,923075.1159183672,7.593199238487646E7,3.592399752843144E10,5,3,8,6,26,16,8,12
10,0.001,0.003,0.06962025316455696,0.1,0.8,0.8,3,0,0,0.1,0,923145.6209183673,6.143957870424801E7,-8000000000000000,6,8,1,2,15,13,8,11
11,0.001,0.002,0.043795620437956206,0.1,0.8,0.8,0,0,0,0,0,923201.7959183673,5.665312658868297E7,-8000000000000000,6,2,1,2,16,13,5,6
0,0.003,0.008,0.15,0.15,0.5,0.5,29,-0.025,-0.025,0,0.2,922355.7809183671,1.5824234773753533E8,3.581363310807878E10,22,26,32,28,48,53,96,123
1,0.003,0.007,0.125,0.125,0.5,0.7,1,0,0,0,0.1,922071.525918367,1.5347581224176782E8,3.580731369857455E10,18,16,26,34,45,45,86,101
2,0.002,0.006,0.125,0.125,0.5,0.8,33,-0.025,-0.025,0.2,0,922305.9209183671,1.4860428820079315E8,3.582132662761553E10,21,9,10,12,43,36,46,40
3,0.002,0.005,0.1,0.1,0.7,0.8,18,-0.025,0,0,0,922612.6909183671,1.256946877272439E8,3.585620025808907E10,18,13,9,13,33,28,39,29
4,0.002,0.004,0.1,0.1,0.7,0.8,18,-0.025,0,0,0,922769.2109183671,1.1324427839383413E8,3.5874754947422485E10,15,7,15,19,38,15,10,12
5,0.002,0.004,0.1,0.1,0.7,0.8,18,-0.025,0,0,0,922927.9209183671,9.797555640585116E7,3.589621335941047E10,9,7,10,14,33,10,12,13
6,0.002,0.004,0.1,0.1,0.7,0.8,18,-0.025,0,0,0,922990.0159183671,9.419183957378334E7,3.590241878124253E10,10,5,5,4,39,11,7,4
7,0.001,0.004,0.1,0.1,0.7,0.8,21,-0.025,0,0.1,0,922976.4809183672,8.60574974186486E7,3.591002525839767E10,12,2,3,2,20,12,8,5
8,0.001,0.003,0.1,0.1,0.8,0.8,1,0,0,0,0.1,923036.0309183673,8.082388613638921E7,3.591758131967994E10,11,3,3,1,34,10,6,6
9,0.001,0.003,0.08074534161490683,0.1,0.8,0.8,12,0,-0.025,0.1,0,923106.7759183673,6.4707474120250225E7,-8000000000000000,11,2,3,0,22,12,9,9
10,0.001,0.002,0.1,0.1,0.8,0.8,1,0,0,0,0.1,923166.5559183673,5.61418389197575E7,3.594735384189657E10,6,1,2,0,24,8,7,1
11,0.001,0.002,0.1,0.1,0.8,0.8,0,0,0,0,0,923252.4159183673,4.8397439479922876E7,3.59584467813364E10,4,1,2,0,18,7,5,5
0,0.003,0.008,0.15,0.15,0.5,0.5,29,-0.025,-0.025,0,0.2,922355.7809183671,1.5824234773753548E8,3.581363310807878E10,22,26,32,28,48,53,96,123
1,0.002,0.007,0.125,0.125,0.5,0.7,33,-0.025,-0.025,0.2,0,922069.860918367,1.531551989257603E8,3.580756937689056E10,19,18,14,27,48,45,77,84
2,0.002,0.006,0.1,0.1,0.7,0.7,0,0,0,0,0,922390.8959183672,1.407210589150957E8,3.583252388190122E10,12,17,17,15,43,33,51,60
3,0.002,0.005,0.1,0.1,0.7,0.7,0,0,0,0,0,922628.0759183672,1.1807609149872985E8,3.586441886931759E10,11,10,17,16,24,33,32,29
4,0.002,0.005,0.1,0.1,0.7,0.7,3,0,0,0.1,0,922822.6459183671,1.0299481483905114E8,3.5887088375977264E10,11,8,9,7,20,22,23,29
5,0.002,0.005,0.1,0.1,0.8,0.7,19,-0.025,0,0,0.1,922874.4859183672,1.0449666735921493E8,3.58876082834571E10,12,7,4,4,33,10,20,26
6,0.001,0.004,0.1,0.1,0.8,0.8,1,0,0,0,0.1,922894.7609183671,1.0318273578799742E8,3.588971294002832E10,10,5,8,4,34,16,15,9
7,0.001,0.004,0.1,0.1,0.8,0.8,1,0,0,0,0.1,922936.1659183673,9.96144368331547E7,3.589489603398317E10,11,3,2,4,24,26,15,11
8,0.001,0.003,0.1,0.1,0.8,0.8,1,0,0,0,0.1,923003.9759183673,8.124813473957878E7,3.5915906926076744E10,10,3,1,5,28,9,9,6
9,0.001,0.003,0.1,0.1,0.8,0.8,1,0,0,0,0.1,923096.3709183672,6.5578210831681944E7,3.593518025498464E10,8,3,5,3,33,2,6,9
10,0.001,0.003,0.1,0.1,0.8,0.8,1,0,0,0,0.1,923177.9409183672,6.105101656803547E7,3.594288867924828E10,6,3,3,3,24,5,6,12
11,0.001,0.002,0.1,0.1,0.8,0.8,0,0,0,0,0,923214.3359183674,5.433993164788461E7,3.595101916916844E10,5,2,3,2,18,11,8,7
0,0.003,0.008,0.15,0.15,0.5,0.5,29,-0.025,-0.025,0,0.2,922355.7809183671,1.5824234773753545E8,3.581363310807878E10,22,26,32,28,48,53,96,123
1,0.003,0.007,0.125,0.125,0.5,0.7,1,0,0,0,0.1,922048.670918367,1.5545140120225546E8,3.580444676461406E10,11,26,22,31,54,53,63,72
2,0.002,0.006,0.125,0.125,0.5,0.8,33,-0.025,-0.025,0.2,0,922356.2559183671,1.44472628406465E8,3.582742135240986E10,20,16,12,8,41,30,58,52
3,0.002,0.005,0.1,0.1,0.7,0.8,18,-0.025,0,0,0,922610.5659183671,1.285997539029944E8,3.585321231691332E10,15,15,13,12,37,27,42,49
4,0.002,0.004,0.1,0.1,0.7,0.8,18,-0.025,0,0,0,922776.5559183672,1.1145379489543995E8,3.587683188592088E10,14,8,9,6,23,22,14,16
5,0.002,0.004,0.1,0.1,0.7,0.8,18,-0.025,0,0,0,922916.4759183673,9.919859602501771E7,3.5894543964791306E10,17,5,1,3,41,8,9,12
6,0.002,0.004,0.08070175438596491,0.1,0.7,0.8,18,-0.025,0,0,0,922962.4209183671,9.41865325034629E7,-8000000000000000,18,3,1,6,33,8,14,9
7,0.001,0.004,0.1,0.1,0.7,0.8,21,-0.025,0,0.1,0,922985.3309183673,8.269552328394628E7,3.591373238253238E10,6,2,7,7,29,10,12,14
8,0.001,0.003,0.1,0.1,0.8,0.8,1,0,0,0,0.1,923039.8359183674,7.674949234224379E7,3.592180410847408E10,12,4,3,3,27,7,16,8
9,0.001,0.003,0.125,0.1,0.8,0.8,18,-0.025,0,0,0,923108.4459183674,6.954650714116572E7,3.593168288367516E10,4,4,7,5,19,13,14,13
10,0.001,0.003,0.1,0.1,0.8,0.8,1,0,0,0,0.1,923179.4509183674,6.2154798815232426E7,3.59418437870011E10,7,3,1,1,25,8,5,5
11,0.001,0.002,0.1,0.1,0.8,0.8,0,0,0,0,0,923220.8259183671,5.5160271232243106E7,3.595045193958407E10,7,2,1,1,23,4,5,3
0,0.003,0.008,0.15,0.15,0.5,0.5,29,-0.025,-0.025,0,0.2,922355.7809183671,1.5824234773753527E8,3.581363310807878E10,22,26,32,28,48,53,96,123
1,0.003,0.007,0.125,0.125,0.5,0.7,1,0,0,0,0.1,922017.995918367,1.681471343844964E8,3.5790554706431816E10,13,18,34,30,49,47,88,94
2,0.002,0.006,0.125,0.125,0.5,0.8,33,-0.025,-0.025,0.2,0,922298.2959183671,1.4776406193074697E8,3.5821869478885574E10,16,15,10,12,41,42,48,61
3,0.002,0.005,0.1,0.1,0.7,0.8,18,-0.025,0,0,0,922559.3209183671,1.2634115307813835E8,3.5853472362738174E10,19,13,12,19,35,32,32,33
4,0.002,0.004,0.1,0.1,0.7,0.8,18,-0.025,0,0,0,922804.3009183672,1.0286873692518868E8,3.5886498998891136E10,13,9,13,5,35,13,14,12
5,0.002,0.004,0.1,0.1,0.7,0.8,18,-0.025,0,0,0,922967.2609183672,8.88489582837276E7,3.590687421753259E10,9,6,5,7,29,10,7,5
6,0.002,0.004,0.1,0.1,0.7,0.8,18,-0.025,0,0,0,923057.2059183673,8.623325660463074E7,3.591299777421169E10,14,5,1,4,29,5,8,5
7,0.001,0.003,0.1,0.1,0.7,0.8,3,0,0,0.1,0,923039.9559183673,7.572449341156383E7,3.592283378740476E10,8,4,5,2,33,7,5,7
8,0.001,0.003,0.1,0.1,0.8,0.8,1,0,0,0,0.1,923094.1959183674,7.191419807304575E7,3.5928759442743286E10,12,4,3,1,23,8,3,3
9,0.001,0.002,0.1,0.1,0.8,0.8,1,0,0,0,0.1,923117.7259183674,6.178883690398999E7,3.593980247391234E10,9,3,3,3,22,12,7,2
10,0.001,0.002,0.08461538461538462,0.1,0.8,0.8,3,0,0,0.1,0,923215.0359183672,4.536756226133343E7,-8000000000000000,7,3,0,0,21,6,3,5
11,0.001,0.002,0.08620689655172414,0.1,0.8,0.8,0,0,0,0,0,923285.3959183673,4.064251238895841E7,-8000000000000000,4,2,1,2,21,4,5,5
0,0.003,0.008,0.15,0.15,0.5,0.5,29,-0.025,-0.025,0,0.2,922355.7809183671,1.5824234773753545E8,3.581363310807878E10,22,26,32,28,48,53,96,123
1,0.003,0.007,0.125,0.125,0.5,0.7,1,0,0,0,0.1,922065.2709183672,1.511202480768069E8,3.580942531773951E10,12,22,19,31,49,53,71,94
2,0.002,0.006,0.125,0.125,0.5,0.8,33,-0.025,-0.025,0.2,0,922360.9709183672,1.4187341663981056E8,3.583020444917651E10,21,12,14,12,34,41,40,59
3,0.002,0.005,0.1,0.1,0.7,0.8,18,-0.025,0,0,0,922599.0259183671,1.3076124084490767E8,3.5850600769971405E10,17,10,21,16,32,35,38,34
4,0.002,0.005,0.1,0.1,0.7,0.8,18,-0.025,0,0,0,922769.1009183672,1.1407030765306917E8,3.587392462816325E10,16,5,7,18,29,17,24,25
5,0.002,0.004,0.1,0.1,0.7,0.8,18,-0.025,0,0,0,922881.1659183672,1.05522874011386E8,3.588684259680494E10,9,8,3,6,33,15,13,15
6,0.002,0.004,0.1,0.1,0.7,0.8,18,-0.025,0,0,0,922945.0959183673,9.60713292662635E7,3.589878741155006E10,15,3,4,1,25,16,12,9
7,0.001,0.004,0.1,0.1,0.7,0.8,21,-0.025,0,0.1,0,922991.7559183671,8.60510343917537E7,3.591062744642457E10,12,5,2,3,39,12,3,3
8,0.001,0.003,0.1,0.1,0.8,0.8,1,0,0,0,0.1,923052.4109183672,8.069048678778377E7,3.591835353902854E10,11,3,1,0,21,16,8,14
9,0.001,0.003,0.08670520231213873,0.1,0.8,0.8,12,0,-0.025,0.1,0,923091.1559183673,7.006557807066041E7,-8000000000000000,9,2,3,0,21,15,12,7
10,0.001,0.003,0.1,0.1,0.8,0.8,1,0,0,0,0.1,923143.2009183672,5.826337673262423E7,3.5944321459083694E10,7,2,1,1,17,15,14,8
11,0.001,0.002,0.1,0.1,0.8,0.8,0,0,0,0,0,923220.8709183673,4.9423563673409306E7,3.595619040214292E10,4,4,1,3,18,3,8,2
0,0.003,0.008,0.15,0.15,0.5,0.5,29,-0.025,-0.025,0,0.2,922355.7809183671,1.5824234773753548E8,3.581363310807878E10,22,26,32,28,48,53,96,123
1,0.003,0.007,0.125,0.125,0.5,0.7,1,0,0,0,0.1,922077.4909183669,1.5480299952979583E8,3.5806219146286514E10,12,16,31,27,48,53,77,104
2,0.002,0.006,0.125,0.125,0.5,0.8,33,-0.025,-0.025,0.2,0,922337.725918367,1.5428330253540385E8,3.5816888008280914E10,24,8,4,10,39,30,53,70
3,0.002,0.005,0.1,0.1,0.7,0.8,18,-0.025,0,0,0,922522.3859183671,1.3629410135497448E8,3.584207894946134E10,14,14,15,23,33,34,46,35
4,0.002,0.005,0.1,0.1,0.7,0.8,18,-0.025,0,0,0,922725.3509183672,1.1825335636388737E8,3.586803532945244E10,11,8,12,14,33,17,21,26
5,0.002,0.004,0.07836990595611286,0.1,0.7,0.8,3,0,0,0.1,0,922877.4659183673,1.0416792831135432E8,-8000000000000000,15,9,4,4,35,17,11,8
6,0.002,0.004,0.1,0.1,0.8,0.8,18,-0.025,0,0,0,922917.2109183671,9.97840059242827E7,3.589398721989204E10,11,4,4,10,27,15,20,16
7,0.001,0.004,0.1,0.1,0.8,0.8,1,0,0,0,0.1,922962.3609183672,8.868714339095044E7,3.590684493242536E10,13,2,6,6,29,8,12,8
8,0.001,0.003,0.1,0.1,0.8,0.8,1,0,0,0,0.1,923046.3659183672,7.80669561325312E7,3.592074131468379E10,10,3,3,8,25,8,13,9
9,0.001,0.003,0.1,0.1,0.8,0.8,1,0,0,0,0.1,923087.3609183673,7.05789274521369E7,3.592982814836419E10,7,4,5,9,27,12,5,7
10,0.001,0.003,0.1,0.1,0.8,0.8,1,0,0,0,0.1,923160.0159183673,5.828590696102503E7,3.59449547138553E10,4,2,5,1,18,11,8,4
11,0.001,0.002,0.1,0.1,0.8,0.8,0,0,0,0,0,923224.7759183673,5.445634218207177E7,3.595130991863425E10,5,3,3,3,20,4,7,5
0,0.003,0.008,0.15,0.15,0.5,0.5,29,-0.025,-0.025,0,0.2,922355.7809183671,1.5824234773753536E8,3.581363310807878E10,22,26,32,28,48,53,96,123
1,0.003,0.007,0.125,0.125,0.5,0.7,1,0,0,0,0.1,922045.285918367,1.5595941603627616E8,3.580380673478003E10,19,16,19,38,51,40,74,92
2,0.003,0.006,0.125,0.125,0.5,0.8,30,-0.025,-0.025,0.1,0,922363.8259183671,1.41297115525913E8,3.5830892095290405E10,22,6,14,20,52,30,36,30
3,0.002,0.005,0.1,0.1,0.6,0.8,3,0,0,0.1,0,922635.6459183671,1.1991932330225128E8,3.586287086751406E10,18,9,11,12,42,30,22,30
4,0.002,0.004,0.1,0.1,0.7,0.8,18,-0.025,0,0,0,922805.4859183672,1.1150723901624086E8,3.587790671180007E10,16,9,10,13,26,28,11,20
5,0.002,0.004,0.1,0.1,0.7,0.8,18,-0.025,0,0,0,922922.3959183671,1.0028152429338178E8,3.5893691916522934E10,7,10,10,12,19,17,15,10
6,0.002,0.004,0.1,0.1,0.7,0.8,18,-0.025,0,0,0,922965.860918367,9.294883464653541E7,3.590271974116978E10,19,5,1,7,32,12,22,10
7,0.001,0.004,0.1,0.1,0.7,0.8,21,-0.025,0,0.1,0,923010.7009183672,8.752507673384765E7,3.590989225908247E10,9,7,10,5,24,16,11,13
8,0.001,0.003,0.1,0.1,0.8,0.8,1,0,0,0,0.1,923034.0259183673,7.885228555873275E7,3.591947472525759E10,12,1,2,4,21,14,7,9
9,0.001,0.003,0.07567567567567568,0.1,0.8,0.8,12,0,-0.025,0.1,0,923111.6759183672,6.775099115246984E7,-8000000000000000,14,3,0,0,26,14,10,10
10,0.001,0.003,0.08176100628930817,0.1,0.8,0.8,3,0,0,0.1,0,923173.9909183674,6.157021992015863E7,-8000000000000000,5,3,3,3,16,11,13,7
11,0.001,0.002,0.1,0.1,0.8,0.8,0,0,0,0,0,923202.1909183672,5.546682568115158E7,3.594941862013517E10,6,0,2,2,21,5,12,7
0,0.003,0.008,0.15,0.15,0.5,0.5,29,-0.025,-0.025,0,0.2,922355.7809183671,1.5824234773753536E8,3.581363310807878E10,22,26,32,28,48,53,96,123
1,0.003,0.007,0.125,0.125,0.5,0.7,1,0,0,0,0.1,922049.5459183671,1.565355922492498E8,3.580339669856707E10,17,17,31,39,50,48,77,96
2,0.003,0.006,0.125,0.125,0.5,0.8,30,-0.025,-0.025,0.1,0,922338.5109183671,1.4461675803011376E8,3.58265851677862E10,13,11,16,10,47,32,45,42
3,0.002,0.005,0.1,0.1,0.6,0.8,3,0,0,0.1,0,922598.5659183671,1.2416983945542218E8,3.585717423136089E10,21,8,14,12,34,45,25,51
4,0.002,0.005,0.1,0.1,0.7,0.8,18,-0.025,0,0,0,922782.8759183672,1.1660039850176941E8,3.587193176231455E10,16,10,14,7,28,14,23,16
5,0.002,0.004,0.1,0.1,0.7,0.8,18,-0.025,0,0,0,922864.2809183672,1.0958910224766913E8,3.588211785356866E10,10,9,13,11,33,10,20,15
6,0.002,0.004,0.08529411764705883,0.1,0.7,0.8,18,-0.025,0,0,0,922923.8159183671,1.0273941657013613E8,-8000000000000000,14,7,9,9,27,16,17,20
7,0.002,0.004,0.1,0.1,0.7,0.8,1,0,0,0,0.1,922947.7709183673,9.54405231349425E7,3.589952254268138E10,11,1,3,6,26,13,11,12
8,0.001,0.004,0.1,0.1,0.7,0.8,1,0,0,0,0.1,922973.6109183672,8.250732514190868E7,3.591346350067441E10,14,5,7,3,35,5,8,11
9,0.001,0.003,0.1,0.1,0.7,0.8,1,0,0,0,0.1,923029.0009183674,7.165577556865777E7,3.592647526024767E10,8,5,7,6,30,11,15,18
10,0.001,0.003,0.07909604519774012,0.1,0.7,0.8,3,0,0,0.1,0,923123.9859183673,6.344317016915381E7,-8000000000000000,8,5,1,2,16,7,17,9
11,0.001,0.003,0.08391608391608392,0.1,0.8,0.8,0,0,0,0,0,923157.0859183674,5.739302464375262E7,-8000000000000000,6,3,0,2,17,14,13,12
0,0.003,0.008,0.15,0.15,0.5,0.5,29,-0.025,-0.025,0,0.2,922355.7809183671,1.582423477375356E8,3.581363310807878E10,22,26,32,28,48,53,96,123
1,0.003,0.007,0.125,0.125,0.5,0.7,1,0,0,0,0.1,922056.300918367,1.5582022321609813E8,3.580437551260022E10,12,23,26,37,47,61,76,115
2,0.003,0.006,0.125,0.125,0.5,0.8,30,-0.025,-0.025,0.1,0,922317.4359183671,1.5195097644198698E8,3.581842902437434E10,14,10,18,20,35,37,53,45
3,0.002,0.005,0.1,0.1,0.6,0.8,3,0,0,0.1,0,922616.2759183671,1.2193829912472273E8,3.586009646169159E10,17,12,12,13,38,30,37,23
4,0.002,0.005,0.1,0.1,0.7,0.8,18,-0.025,0,0,0,922775.1359183672,1.1754415336706011E8,3.5870686147449265E10,20,5,7,4,32,15,19,21
5,0.002,0.005,0.1,0.1,0.7,0.8,18,-0.025,0,0,0,922893.1159183673,1.0834855056401896E8,3.5884482970252304E10,17,6,4,7,33,16,10,15
6,0.002,0.004,0.1,0.1,0.7,0.8,18,-0.025,0,0,0,922918.2809183671,1.0188639169702399E8,3.589192656411929E10,15,3,4,2,28,12,19,14
7,0.001,0.004,0.1,0.1,0.7,0.8,21,-0.025,0,0.1,0,922962.7259183673,9.07200392824567E7,3.590482627153387E10,14,5,6,3,28,13,16,8
8,0.001,0.004,0.1,0.1,0.8,0.8,1,0,0,0,0.1,922993.4209183672,8.715475369934721E7,3.5909588662116974E10,12,2,4,2,35,9,8,18
9,0.001,0.003,0.1,0.1,0.8,0.8,1,0,0,0,0.1,923026.2259183673,7.935614672511242E7,3.591866666409121E10,13,4,3,0,26,8,13,10
10,0.001,0.003,0.1,0.1,0.8,0.8,1,0,0,0,0.1,923107.6209183673,6.400654236036804E7,3.593719067345596E10,8,2,3,3,24,14,15,14
11,0.001,0.003,0.1,0.1,0.8,0.8,0,0,0,0,0,923179.6809183673,5.881440793482178E7,3.59451931478815E10,6,5,2,2,11,12,14,16
0,0.003,0.008,0.15,0.15,0.5,0.5,29,-0.025,-0.025,0,0.2,922355.7809183671,1.5824234773753542E8,3.581363310807878E10,22,26,32,28,48,53,96,123
1,0.003,0.007,0.125,0.125,0.5,0.7,1,0,0,0,0.1,922089.1909183671,1.5379111079828212E8,3.5807687335018036E10,19,16,22,30,53,49,73,98
2,0.003,0.006,0.125,0.125,0.5,0.8,30,-0.025,-0.025,0.1,0,922312.4559183673,1.5295081365255457E8,3.5817234967163765E10,21,12,16,20,34,39,49,55
3,0.002,0.005,0.1,0.1,0.6,0.8,3,0,0,0.1,0,922574.2159183671,1.2786465122345687E8,3.585252976959286E10,12,13,19,28,35,29,49,39
4,0.002,0.005,0.1,0.1,0.7,0.8,18,-0.025,0,0,0,922759.1109183673,1.1996467403180663E8,3.5867640651784515E10,17,10,10,9,29,17,23,15
5,0.002,0.004,0.1,0.1,0.7,0.8,18,-0.025,0,0,0,922866.7609183672,1.0423442766681409E8,3.5887569248149506E10,13,10,11,9,26,20,15,13
6,0.002,0.004,0.1,0.1,0.7,0.8,18,-0.025,0,0,0,922954.3959183671,9.704220105751443E7,3.58981792397588E10,15,6,5,3,30,11,19,9
7,0.002,0.004,0.1,0.1,0.7,0.8,1,0,0,0,0.1,922975.7609183672,9.172833120371038E7,3.590432634461261E10,10,4,4,4,28,6,9,6
8,0.001,0.003,0.1,0.1,0.7,0.8,1,0,0,0,0.1,923031.6459183673,7.888502733307636E7,3.5919349163483246E10,14,5,4,2,34,5,4,8
9,0.001,0.003,0.1,0.1,0.7,0.8,1,0,0,0,0.1,923061.0759183672,7.386822019261485E7,3.592551374062371E10,14,4,4,8,26,11,11,12
10,0.001,0.003,0.1,0.1,0.7,0.8,3,0,0,0.1,0,923106.2759183673,6.34531605032661E7,3.593769160031306E10,4,6,7,10,22,9,7,5
11,0.001,0.002,0.1,0.1,0.8,0.8,0,0,0,0,0,923158.9909183674,5.9828064020706356E7,3.594337258179562E10,5,2,2,5,21,8,2,2
0,0.003,0.008,0.15,0.15,0.5,0.5,29,-0.025,-0.025,0,0.2,922355.7809183671,1.5824234773753542E8,3.581363310807878E10,22,26,32,28,48,53,96,123
1,0.003,0.007,0.125,0.125,0.5,0.7,1,0,0,0,0.1,922079.7859183671,1.5450029413484016E8,3.580661135668147E10,17,16,26,31,52,53,69,106
2,0.003,0.006,0.125,0.125,0.5,0.8,30,-0.025,-0.025,0.1,0,922348.3009183672,1.525999013257371E8,3.5818983834490585E10,20,8,16,12,37,42,48,57
3,0.002,0.005,0.1,0.1,0.6,0.8,3,0,0,0.1,0,922554.6059183672,1.354730193458595E8,3.584415661147046E10,19,8,19,11,34,41,33,53
4,0.002,0.005,0.1,0.1,0.7,0.8,18,-0.025,0,0,0,922730.2459183672,1.1986483647278717E8,3.586661475434354E10,12,7,8,8,31,19,15,21
5,0.002,0.005,0.1,0.1,0.7,0.8,18,-0.025,0,0,0,922878.9909183672,1.0534616346871156E8,3.588693448234761E10,21,4,2,2,30,18,18,20
6,0.002,0.004,0.1,0.1,0.7,0.8,18,-0.025,0,0,0,922927.8109183672,9.593527508322677E7,3.589824935073309E10,15,2,8,5,28,11,23,11
7,0.001,0.004,0.1,0.1,0.7,0.8,21,-0.025,0,0.1,0,922986.7609183672,8.788369654626474E7,3.590859997927006E10,11,5,6,4,28,12,9,9
